Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2020-06-11,81.73654174804688,85.42551553412683,81.63434481058569,84.99967763398335,201662400
2020-06-12,82.44222259521484,84.63224629678102,81.32774713453523,83.88277478636243,200146000
2020-06-15,83.4617919921875,84.1163662672843,80.92866395631923,81.09170230417108,138808800
2020-06-16,85.6737289428711,85.94627147951505,83.88277968678821,85.52286182278011,165428800
2020-06-17,85.55448150634766,86.48159083556952,85.43281353741015,86.42075685110076,114406400
2020-06-18,85.58855438232422,86.00709250366052,84.97777878565866,85.51068509788405,96820400
2020-06-19,85.09944915771484,86.76386617293707,83.9874020783935,86.29666530516798,264476000
2020-06-22,87.32597351074219,87.46954083393744,85.4474196297417,85.4936540555532,135445200
2020-06-23,89.18992614746094,90.61344295119446,88.1533126161021,88.57428648623221,212155600
2020-06-24,87.61553955078125,89.73986501886358,87.24080011710065,88.81761971025675,192623200
2020-06-25,88.7786865234375,88.81762116630449,87.00963685193202,87.77127955859044,137522400
2020-06-26,86.0509033203125,88.89550150488402,85.90246451179942,88.67406487318402,205256800
2020-06-29,88.03407287597656,88.12897745361794,85.47904559885598,85.95841768027097,130646000
2020-06-30,88.76897430419922,89.05611644245259,87.60096441573309,87.62042802926302,140223200
2020-07-01,88.60104370117188,89.39188548967921,88.55238096980085,88.84681537177396,110737200
2020-07-02,88.60104370117188,90.14866410882917,88.48668294073944,89.51112514748854,114041600
2020-07-06,90.97114562988281,91.44078222719904,90.00266588363523,90.03430074503379,118655600
2020-07-07,90.68885803222656,92.13183815077863,90.57692559644255,91.35073198359613,112424400
2020-07-08,92.80101776123047,92.83265261870064,91.58190243701405,91.6695072289332,117092000
2020-07-09,93.20010375976562,93.75003795219516,92.14889068283713,93.6965037466287,125642800
2020-07-10,93.3631362915039,93.42154196968667,92.18052712914378,92.79373105488341,90257200
2020-07-13,92.93244934082031,97.29059783670382,92.71831248028391,94.67230019364084,191649200
2020-07-14,94.4703140258789,94.6625440704525,91.37508059280022,92.31191801469724,170989200
2020-07-15,95.1200180053711,96.60193299733245,93.91793786080713,96.35129727473847,153198000
2020-07-16,93.9495620727539,94.80853755147119,93.34852206859607,93.98849671008664,110577600
2020-07-17,93.759765625,94.55790717010848,93.2852575959958,94.4021760380504,92186800
2020-07-20,95.73565673828125,95.8743600058145,93.50183459957924,93.84737490055309,90318000
2020-07-21,94.41436004638672,96.60438386189568,94.16372428454169,96.52895030233236,103433200
2020-07-22,94.6795883178711,95.36336177523553,94.02744972364847,94.11504710524962,89001600
2020-07-23,90.37010955810547,94.48978555792418,89.55736834691913,94.41191626887031,197004400
2020-07-24,90.14623260498047,90.4917729162458,86.76872848149942,88.56212064394785,185438800
2020-07-27,92.28273010253906,92.37519895851747,90.98818839691468,91.21205332883926,121214000
2020-07-28,90.7667465209961,92.02966071554671,90.7618750492638,91.85202279586937,103625600
2020-07-29,92.506591796875,92.69152948751328,91.21447855018052,91.25097745595819,90329200
2020-07-30,93.62594604492188,93.73057872513968,91.26802000602063,91.67682263526055,158130000
2020-07-31,103.42750549316406,103.57837258120165,98.13737733924819,100.14247044684525,374336800
2020-08-03,106.03363037109375,108.66165541676666,105.01648797674454,105.31578641481019,308151200
2020-08-04,106.74175262451172,107.83676443958547,105.49830201297321,106.22344584387962,173071600
2020-08-05,107.12865447998047,107.44985972369943,105.99470803547494,106.46191633779561,121776800
2020-08-06,110.86628723144531,111.36269464253704,106.87071514088169,107.46201970975673,202428800
2020-08-07,108.34567260742188,110.8443633796673,107.5460918578799,110.38606573552487,198045600
2020-08-10,109.92045593261719,110.94187256781626,107.26087294038835,109.79612844927841,212403600
2020-08-11,106.65142822265625,109.68154587218592,106.3905875156011,109.18181072713648,187902400
2020-08-12,110.1959228515625,110.45432345102633,107.55096573953472,107.74598253329141,165598000
2020-08-13,112.1461181640625,113.15290889313627,111.09056951787859,111.58055905900497,210082000
2020-08-14,112.0461654663086,112.13636091412904,110.23004099312963,111.97059590519345,165565200
2020-08-17,111.75363159179688,113.19678105887246,111.1246961523291,113.17240210150105,119561600
2020-08-18,112.68486785888672,113.11147363228434,111.16858875529117,111.50499906976243,105633600
2020-08-19,112.82623291015625,114.2450033462818,112.73116465257537,113.09438654850844,145538000
2020-08-20,115.32980346679688,115.4443778648386,112.85061167913358,112.86767769232154,126907200
2020-08-21,121.27302551269531,121.75813472539492,116.28051759278713,116.29270335052242,338054800
2020-08-24,122.7234878540039,125.57809477103142,120.85130005912201,125.49276470400675,345937600
2020-08-25,121.7166976928711,122.06286102018731,119.98833606258718,121.59237766186422,211495600
2020-08-26,123.3719253540039,123.83022293693548,121.9677808342838,123.03795523691794,163022400
2020-08-27,121.89710235595703,124.31047038391692,120.74891816931488,123.97650023718222,155552400
2020-08-28,121.69963836669922,123.2939194462389,121.47536238371781,122.8746266915099,187630000
2020-08-31,125.8267593383789,127.7379597872236,122.86246513885628,124.40312323319982,225702700
2020-09-01,130.83871459960938,131.44328581036513,127.2796108898159,129.45407646203302,151948100
2020-09-02,128.1279754638672,134.54412730802744,123.837546725689,134.16383937386541,200119000
2020-09-03,117.86995697021484,125.6317436254773,117.49942205189187,123.74980981660858,257599600
2020-09-04,117.94793701171875,120.61970534748437,108.1286934708545,117.08009977010788,332607200
2020-09-08,110.0106430053711,116.02700063472479,109.87412977263537,111.11250193799896,231366600
2020-09-09,114.39857482910156,116.17325409792939,112.38987396422294,114.34007128994196,176940500
2020-09-10,110.66397094726562,117.4994162494611,109.69862512916494,117.36290300000906,182274400
2020-09-11,109.2110595703125,112.36063179376235,107.2608620779855,111.71706305037618,180860300
2020-09-14,112.48739624023438,113.0432022491566,109.9911457355189,111.8633336140555,140150100
2020-09-15,112.66292572021484,115.87100193475885,110.78098458035815,115.38345249375364,184642000
2020-09-16,109.33782958984375,113.11146475601348,109.250074265693,112.36064192709577,154679000
2020-09-17,107.59239959716797,109.40608398688913,106.00299120807408,106.98784309353663,178011000
2020-09-18,104.1795425415039,108.1189422202142,103.44821850945301,107.65089900577279,287104900
2020-09-21,107.33887481689453,107.44613627717712,100.53268210169752,101.93682671673261,195713800
2020-09-22,109.0257797241211,110.0496363016209,106.44177420460605,109.874118243747,183055400
2020-09-23,104.45258331298828,109.31832411053182,104.11129279067556,108.84052779447258,150718700
2020-09-24,105.52517700195312,107.50462606943356,102.38535816136529,102.55112314626282,167743300
2020-09-25,109.48408508300781,109.64010445196426,104.98887930687886,105.72995643059598,149981400
2020-09-28,112.09732818603516,112.44836425847022,109.97161305380573,112.14608608920007,137672400
2020-09-29,111.24900817871094,112.43862979442277,110.74196012319106,111.69756013169471,99382200
2020-09-30,112.92620086669922,114.34009873081921,110.7907393413405,110.95650436835015,142675200
2020-10-01,113.88178253173828,114.78862465587767,112.94568863575778,114.71061497135939,116120400
2020-10-02,110.20565795898438,112.49714598356358,109.42558341904119,110.07889779908955,144712000
2020-10-05,113.59900665283203,113.74527295614752,110.72246825841832,111.07350441061017,106243800
2020-10-06,110.3421859741211,113.2284775868128,109.45484247754938,112.81893042871084,161498200
2020-10-07,112.21437072753906,112.6726683499166,111.28802241183179,111.76582617611366,96849000
2020-10-08,112.10709381103516,113.50148518843807,111.73655156006717,113.3552189019724,83477200
2020-10-09,114.05728149414062,114.08653326108117,112.0583264398698,112.40936252197992,100506900
2020-10-12,121.30230712890625,122.06288309615621,116.30979798060422,117.07037394785418,240226800
2020-10-13,118.08446502685547,122.26763983658118,116.67057472065251,122.15062530057422,262330500
2020-10-14,118.1722183227539,119.96639642799329,116.6413136031742,117.98694718210373,150712000
2020-10-15,117.70417785644531,118.1819741959685,115.20792725389234,115.7637332845987,112559200
2020-10-16,116.05624389648438,118.52324985437662,115.85147406239771,118.25996903954183,115393800
2020-10-19,113.09194946289062,117.42138259241214,112.7799181793268,116.97283808725243,120639300
2020-10-20,114.58385467529297,116.01725100908146,112.75066428839048,113.3064702709398,124423700
2020-10-21,113.95980834960938,115.75398671105492,113.55026116761503,113.76478411070397,89946000
2020-10-22,112.86766052246094,115.10063716116387,111.73654259987111,114.5253251310434,101988000
2020-10-23,112.17535400390625,113.64775510639481,111.4342769177023,113.49173574533604,82572600
2020-10-26,112.18511962890625,113.64776782516624,110.0691495843626,111.17101598676972,111850700
2020-10-27,113.69647979736328,114.35954705269243,111.68777933537095,112.61411990352582,92276800
2020-10-28,108.43097686767578,112.5556478095225,108.33346848159846,112.18511296666344,143937800
2020-10-29,112.44837188720703,114.01828125115553,109.4060615328435,109.57183395120363,146129200
2020-10-30,106.14925384521484,109.20131035012999,105.03764183054732,108.29446818664717,190272600
2020-11-02,106.06149291992188,107.92393519387548,104.64760263945637,106.39303037953306,122866900
2020-11-03,107.68988800048828,108.71373703105417,106.02247034549957,106.92931230937887,107624400
2020-11-04,112.08757781982422,112.71164031044054,109.55232302176893,111.29775035750924,138235500
2020-11-05,116.06600952148438,116.64132168469465,113.95979997203881,115.01290102705485,126387100
2020-11-06,115.93413543701172,116.43228836490333,113.43357109225822,115.5727237961662,114457900
2020-11-09,113.6191635131836,119.15750989185466,113.35543592706722,117.70210831549566,154515300
2020-11-10,113.27730560302734,114.8596862189922,111.4800244999921,112.86705932868448,138023400
2020-11-11,116.71556091308594,116.85230965844065,113.73638330100388,114.46896905922455,112295000
2020-11-12,116.44205474853516,117.73140528886907,115.81691554426702,116.84253851027572,103162300
2020-11-13,116.49090576171875,116.8913821021024,115.13318074907436,116.66672664224632,81581900
2020-11-16,117.50675201416016,118.18072580642377,115.40667146783778,116.15878952513835,91183000
2020-11-17,116.6178970336914,117.86817567185544,116.19788085503488,116.77418558958617,74271000
2020-11-18,115.28946685791016,117.03790584258053,115.26016461858715,115.85600165898173,76322100
2020-11-19,115.88531494140625,116.29556123551815,114.09780364988457,114.85969175387774,74113000
2020-11-20,114.61549377441406,116.01229108300883,114.56665918945185,115.88531221940879,73604300
2020-11-23,111.20651245117188,114.88898089812312,111.10883584417593,114.45919488464406,127959300
2020-11-24,112.4958724975586,113.16008391412161,109.97577558304761,111.26513373188881,113874200
2020-11-25,113.33590698242188,114.0391905490455,112.49587466142678,112.86705623950492,76499200
2020-11-27,113.88289642333984,114.76200083857178,113.52149221259015,113.86336408177817,46691300
2020-11-30,116.28578186035156,118.16119960518925,114.09778703912657,114.25407557732021,169410200
2020-12-01,119.87055969238281,120.60314540681418,117.2234842051738,118.20026515774896,127728200
2020-12-02,120.22220611572266,120.5054734972761,118.08305336151587,119.1868131981227,89004200
2020-12-03,120.08544921875,120.90594161808744,119.3723958650188,120.65197649113902,78967600
2020-12-04,119.41146850585938,120.00730546840785,118.69841514908516,119.75334034037562,78260400
2020-12-07,120.87664794921875,121.67760806582265,119.41147645892518,119.4700809338177,86712000
2020-12-08,121.49201202392578,122.0780865564266,120.23196370264463,121.48224958003209,82225500
2020-12-09,118.95238494873047,123.02555979189044,118.19049698695923,121.638532607525,115089200
2020-12-10,120.37848663330078,120.99386342394624,117.36023696350695,117.70210881817248,81312200
2020-12-11,119.56777954101562,119.90965143989179,117.75096607584693,119.58731188427349,86939800
2020-12-14,118.95238494873047,120.48593076857054,118.71795960331949,119.75334504344477,79184500
2020-12-15,124.91073608398438,124.93027587481632,121.24780778889934,121.45293087915451,157243700
2020-12-16,124.84239959716797,125.38939467047082,123.62142312836772,124.45169308895106,98208600
2020-12-17,125.71171569824219,126.57128777488863,125.06703664075737,125.90706892352664,94359800
2020-12-18,123.7190933227539,126.10244150708998,123.19163065315914,125.96569275411149,192541500
2020-12-21,125.25260925292969,125.33075351260746,120.58359779476139,122.11714349276538,121251600
2020-12-22,128.81788635253906,131.28914115354644,126.63965393544905,128.5541513025178,168904800
2020-12-23,127.91925048828125,129.355104892956,127.74342215221154,129.09138474559504,88223700
2020-12-24,128.90576171875,130.3611704577423,128.05596720306235,128.27086016867173,54930100
2020-12-28,133.51620483398438,134.1511065581324,130.41003332778524,130.8788989655675,124486200
2020-12-29,131.7384796142578,135.56746024422537,131.22078675513583,134.84465167348836,121047300
2020-12-30,130.6151580810547,132.83245515094322,130.3025810031429,132.43197135905453,96452100
2020-12-31,129.6090545654297,131.61145830727833,128.66157593984025,130.96677936325997,99116600
2021-01-04,126.40523529052734,130.50771259087762,123.8167640988133,130.4198058762155,143301900
2021-01-05,127.96807861328125,128.68113950331986,125.4479817429498,125.89730757907694,97664900
2021-01-06,123.66045379638672,128.00713303887534,123.44556081758887,124.75445102833649,155088000
2021-01-07,127.8801498413086,128.57367081768766,124.89120276080193,125.37959319629631,109578200
2021-01-08,128.9839630126953,129.55049790853118,127.2062140390898,129.3551297410371,105158200
2021-01-11,125.9852294921875,127.14760145406545,125.51637870995441,126.1903600931944,100384500
2021-01-12,125.80939483642578,126.67872932371974,123.91443732593233,125.51635755772662,91951100
2021-01-13,127.8508529663086,128.39784789227025,125.50658473947469,125.77030485446012,88636800
2021-01-14,125.91683959960938,127.95830826895903,125.77031351003957,127.76295505402753,90221800
2021-01-15,124.18794250488281,127.19642993721087,124.05119375361772,125.78986283591505,111598500
2021-01-19,124.86192321777344,125.72149530988855,123.9925886807919,124.81308118444944,90757300
2021-01-20,128.96441650390625,129.41374239946222,125.56522221027927,125.67266873501019,104319500
2021-01-21,133.69203186035156,136.42702207412472,130.48819086563083,130.6933214660753,120150900
2021-01-22,135.84095764160156,136.60284572356557,131.88499112094416,133.11572996769436,114459400
2021-01-25,139.6015625,141.72117584234562,133.3696938895246,139.74808861764467,157611700
2021-01-26,139.83595275878906,140.9494823530756,138.08750665706705,140.2657387257932,98390600
2021-01-27,138.76153564453125,140.949530910091,137.1498526175353,140.09972112639457,140843800
2021-01-28,133.90692138671875,138.69315786113063,133.5259773426194,136.28050728033566,142621100
2021-01-29,128.89601135253906,133.56502276186197,127.18664481426623,132.67614858488167,177523800
2021-02-01,131.02542114257812,132.23663511827664,127.88994713431293,130.64447709526527,106239800
2021-02-02,131.85565185546875,133.144994822716,131.4844703643024,132.5784601431174,83305400
2021-02-03,130.8300323486328,132.61754313249799,130.50769287241187,132.60776578490467,89880900
2021-02-04,134.19996643066406,134.2097288768962,131.4649761313631,133.13527851593736,84183100
2021-02-05,133.78419494628906,134.42983740127244,132.9037842725981,134.3613683130723,75693800
2021-02-08,133.93092346191406,133.97983847702403,131.98421930396577,133.0700669616327,71297200
2021-02-09,133.0504913330078,134.87981130485002,132.89398418993693,133.6472186633411,76774200
2021-02-10,132.44400024414062,134.00919124583916,131.4755366325783,133.51027896407933,73046600
2021-02-11,132.1896514892578,133.42222921972905,130.85924373219854,132.94288597227373,64280000
2021-02-12,132.42445373535156,132.58097584744993,130.7810163386291,131.42665885595727,60145100
2021-02-16,130.29185485839844,133.05048531230534,129.90054970151292,132.5418109985024,80576300
2021-02-17,127.99302673339844,129.34300385661615,126.65284157162291,128.39410905649507,97918500
2021-02-18,126.88760375976562,127.17128698603346,124.63764723542835,126.38869146538119,96856700
2021-02-19,127.04409790039062,127.86583132256979,125.99738825363634,127.4060570610675,87668800
2021-02-22,123.25830841064453,126.89736442452865,122.86701070079127,125.22456652832139,103916400
2021-02-23,123.12136840820312,123.95287146533934,115.81390958217581,121.0670645425184,158273000
2021-02-24,122.62244415283203,122.8278737605014,119.5703385950213,122.22136943215831,111039900
2021-02-25,118.35734558105469,123.70832364732854,117.91714023140678,121.96705631635206,148199500
2021-02-26,118.62145233154297,122.13333235763007,118.56275282287397,119.92250660347193,164560400
2021-03-01,125.0093765258789,125.14632962305842,120.1181731597989,121.05728331048017,116307900
2021-03-02,122.39749145507812,125.91915683872573,122.28988437011962,125.61590457932542,102260900
2021-03-03,119.40406036376953,122.97464049846667,119.18884621038296,122.09422235433273,112966300
2021-03-04,117.51605987548828,120.91055650866424,116.038921700727,119.10081259436319,178155000
2021-03-05,118.7779769897461,119.28666630320659,115.01175200979323,118.34755618226085,153766600
2021-03-08,113.82809448242188,118.36713097393849,113.68135687696733,118.29865441984433,154376600
2021-03-09,118.45513916015625,119.40403364408445,116.20519047683538,116.43996610827261,129525800
2021-03-10,117.36931610107422,119.51165804272296,116.85084228896541,119.04210671169741,111943300
2021-03-11,119.30624389648438,120.52904486393365,118.6214783400667,119.8736253365932,103026500
2021-03-12,118.39646911621094,118.5334222152771,116.56716380866244,117.78018017041316,88105100
2021-03-15,121.29206085205078,121.30184534868131,117.79974189337008,118.76820554841954,92403800
2021-03-16,122.83768463134766,124.45178328205833,122.00618152746164,122.96485323576835,115227900
2021-03-17,122.0452880859375,123.12135115398401,119.67794038017584,121.35073821962219,111932600
2021-03-18,117.90734100341797,120.4996801450081,117.7019113683554,120.20620497298519,121229700
2021-03-19,117.37909698486328,118.787765950923,117.07584476265258,117.2910589061766,185549500
2021-03-22,120.70511627197266,121.17467507978692,117.64322564652812,117.71170219523187,111912300
2021-03-23,119.87361907958984,121.53662532316353,119.48232129775354,120.6464301462858,95467100
2021-03-24,117.4769058227539,120.22576688443581,117.45734429535013,120.14750584805427,88530500
2021-03-25,117.96604919433594,119.01277396820035,116.41064997457923,116.93890087847339,98844700
2021-03-26,118.57254028320312,118.83666942036037,116.33236845038506,117.73125278394801,94071200
2021-03-29,118.74862670898438,119.91273541981596,118.10299178920243,119.00297135659957,80819200
2021-03-30,117.29106140136719,117.78018175127832,116.27369017794591,117.49649105272375,85671900
2021-03-31,119.49209594726562,120.83228085062457,118.51385530498492,119.00297562612528,118323800
2021-04-01,120.3235855102539,121.47790963726158,119.82468074887879,120.96922784419617,75089100
2021-04-05,123.1604995727539,123.41484423200751,120.39207673653289,121.17467224344372,88651200
2021-04-06,123.46373748779297,124.36371699214183,122.91592517442983,123.7474281396083,80171300
2021-04-07,125.11699676513672,125.13655829677086,122.41705013315294,123.09203865699509,83466700
2021-04-08,127.52345275878906,127.55279878438414,125.72349353070734,126.14412984874876,88844600
2021-04-09,130.10601806640625,130.1451411281215,126.65282945773264,126.97565069226758,106686700
2021-04-12,128.38429260253906,129.9592604537893,127.78756528183514,129.63643928749713,91420000
2021-04-13,131.5048828125,131.7298889082425,129.05928119869824,129.5581934810451,91266500
2021-04-14,129.15711975097656,132.06249585390395,128.79517546483183,132.0038037995852,87222800
